5.5996777355,2.3981574471,1.5036585247,3.1756527284,1.1506132429
4.9525797667,1.7365103475,1.1153466198,2.3610959297,1.2387195894
2.6633357779,1.2194862894,0.7313955917,2.1137527158,2.0936377683
3.3249658943,3.053854903,1.5902552852,1.4380465296,2.4058101983
2.7068916826,4.5681423214,2.0185878234,2.3362082308,1.6775009019
2.0887482908,3.7128687249,2.4900381167,1.2671832859,1.9380679697
3.4450885763,3.2728363267,2.6555453203,1.6322542205,3.9919496181
3.8584636992,3.1524137491,2.8301840835,3.2759241882,4.8010788599
6.1937803769,2.7944368576,2.1847233243,1.769819657,3.7107246968
4.5622834033,1.8066105965,1.7984694331,1.7492801683,4.9506645954
3.173080073,1.5810523451,2.0259832327,2.6200266008,2.5015609213
3.0552346378,1.751257845,1.8105111688,2.9655207297,2.1578488086
3.6598657853,2.5557066854,1.0548351063,3.5163942421,2.062337584
3.2989332,2.0496832149,3.3478091345,1.5327058174,1.9830337407
2.6424829169,1.8384665033,3.4670467675,0.9019193131,2.7198331518
1.9374564245,1.6630945386,1.3054703137,1.9121022218,2.8449875217
2.1033263942,2.3138417617,2.437547026,1.4743028402,2.0731437963
6.3738274049,5.1187420945,3.1209645809,1.8672710677,1.2839581547
3.4369949919,2.5337996643,1.608891796,2.9681379145,0.9941254805
3.7704551713,3.4884148595,1.7153863927,2.9741940358,1.0671713545
2.053346791,2.9370488659,1.6623493787,1.4850185517,1.2733953489
1.7227341182,2.1833730769,1.4663548432,2.9603598679,1.2785644771
2.5833567092,2.1883431024,1.8220203797,1.8521333128,1.0154786146
3.7584612326,3.7436062649,1.7032154689,1.1652854611,1.5500212742
2.1391307472,5.018437586,1.7200199145,1.3721663511,1.0377211636
1.5870686605,4.4158203722,1.1982445188,2.5055676374,1.3123444877
2.3688646015,2.6472985483,1.267158782,2.4837607409,1.6774066696
2.2420105395,1.5919433723,1.3950700707,2.2167530731,1.3795551128
2.6315828953,2.0697302765,2.4672741733,1.5444297175,3.2473334949
3.410649955,2.8973554884,2.6288945517,1.7094084944,1.5303104027
3.478313179,1.6921066976,2.3587506203,2.8638884885,2.668391614
2.9469771803,4.3820285587,2.5804295653,4.4687297563,5.1859375744
3.1831937282,4.5020565867,2.5097829577,2.2769776519,4.0619038534
3.7852284032,6.2190508845,1.5883738203,2.8229927371,1.8053584897
2.8652995454,6.3563437863,1.0708068868,1.963695777,2.0170341839
2.2506452619,5.1738475354,3.0005937415,2.0371405793,2.3620043189
3.7033783778,5.1429341263,2.4703517074,1.6647747235,1.4251076096
3.1140639472,2.7048654065,2.6516007907,1.6524049878,4.326093329
2.1352037899,2.2569705639,3.0178419908,2.1121097671,1.7055438351
2.4158721285,2.3634221658,1.5415433785,2.0082382092,0.7960462679
6.768717205,2.6160572958,3.3853712832,3.0292011195,1.4255541597
3.5843779898,1.3560708462,2.5575783909,2.8729302434,1.2232061179
1.9414040351,1.5457653818,1.6525405752,1.4959563917,2.4749589951
1.2643444651,2.7724006748,1.9541028956,0.9818442342,2.2405905629
1.6555877009,3.0644640178,1.7305798563,1.5979619874,2.3003208877
2.9857819536,2.0514684243,3.5990357137,1.0748698821,0.6503007378
5.1781425365,1.6263404546,4.3388985033,2.776223115,2.6265495481
5.5645380172,2.0684541754,1.7737158659,4.2957654937,2.7461719938
2.7430768178,1.796052054,1.6143502197,2.9384211491,2.4070834022
2.1270619252,3.2276346615,1.844603135,2.5835619562,2.4749449374
4.849435197,2.6070004479,4.0637320041,2.8243092598,2.3874211262
5.55455933,1.5290211364,1.5261086534,2.427141646,1.5669695268
3.2549313861,3.67666915,0.8891535124,1.9087591096,1.8106418347
2.7018999235,4.6532530278,1.1386125167,1.7812684566,1.4187885977
1.8013930996,3.0638486375,1.701933717,3.4138302833,2.8832599894
2.1168501214,3.7738540041,2.9712922651,4.071215592,2.7741235884
1.6089867254,5.3910848428,1.9751925133,1.0861286603,3.0267184028
6.2076514572,2.7300509937,1.6124539295,1.519658302,2.2882866717
4.5272887447,4.9468102807,2.5720977181,3.8922390729,2.0879100109
5.2502557822,5.8628122371,2.6288008307,4.6557322783,2.8704499032
2.4507485102,3.4395679577,3.1270185733,3.5949930831,2.3284031591
4.7098106951,3.1142664915,3.2133261994,4.2738824794,1.6022750327
