15.22333728,15.1485246,15.1370587567,15.8713558984,15.4618729245
15.6595518,15.2973018,15.2253057415,15.5594603376,15.3893422576
15.77801448,15.56611758,14.4275340475,15.3770226864,15.1898957355
15.84022932,15.521904,15.7038691918,15.6784338552,15.7457270397
15.8856192,15.66927972,15.8634130101,15.9269473135,16.0991930823
15.78324708,15.35157738,15.7719928065,15.9305945106,15.8484277585
16.13638134,15.39899712,15.8709424207,15.9641404653,15.8610912117
15.83437752,15.70055472,16.0442205918,16.1154382407,14.8253177344
13.9010616,15.91099128,16.1960387459,16.2654727947,15.9944714305
16.006896,16.2053406,16.1921097814,16.1402065665,13.2413861867
15.3392661,16.33724928,15.7650374583,16.4082921588,16.2913108524
14.2392897,15.91971048,12.6937338171,16.7081267264,16.1985477577
16.1364411,11.1927852,16.3083599346,16.6446758807,16.4728875332
16.01493912,16.4967192,16.6382778025,16.4666366711,16.6721090275
16.15887558,16.36109208,15.9692397953,16.7515096277,16.9193346104
13.86793962,15.6690018,16.41105566,17.0623803727,16.8713220136
16.35541362,15.6185496,16.4463334911,16.414231843,15.2662839739
16.68020778,16.4430558,15.0306157395,16.9354567613,10.9271426623
16.67621628,16.65601578,12.8154833237,17.0097111625,16.3825005808
16.9463214,16.542225,16.0609093735,17.5234193019,17.4981507671
16.06010598,17.0436951,16.9592447284,17.2602335547,17.270760446
16.98311151,17.2242018,17.3205528044,17.6007800613,16.7343481142
10.53979236,17.22054042,17.6203354056,17.2299533773,16.6132154746
16.648204932,17.28027144,17.8247375589,16.5187319113,17.065220364
17.43716718,17.83074204,17.3668539888,16.7697450934,16.1378975142
17.638479,17.63082396,17.7961469594,17.6923919599,5.2954868655
17.8089174,15.99615126,17.9602102871,18.1120572072,15.9697029732
17.92287684,18.19974168,17.6901794637,18.2939238432,11.3133873985
18.2523357,18.37912698,17.9481066492,17.5893669127,4.0891472515
18.74379294,17.3592594,18.3425831317,12.3881064069,18.0763457572
18.69513786,14.62516263,16.9557177891,18.7497125285,15.794167655
18.764488728,18.10176084,18.1670668176,18.7513535999,18.4509258988
19.129046472,18.8820603,18.2691846185,18.9170737279,18.4741824925
19.098735192,18.73603188,16.5310376582,14.7754305741,18.8714567264
19.0540134,19.090010592,16.869964767,19.2383068528,18.9179943726
18.9186741,19.08197262,18.081716643,19.509316284,19.3789326677
19.73507976,18.8598411,7.6639668406,18.7762923322,17.8158692996
19.60160544,19.19733534,18.9438595624,18.0121701023,19.527725644
19.31630724,19.64351034,19.7517113335,15.7797696104,19.8064999311
19.34482104,19.75572666,18.9069458623,15.1649684407,20.0911725449
17.942964192,19.456696872,19.3647885499,16.0727325969,20.2188499821
20.11759038,19.764223488,19.8041056713,17.8548190614,18.3385105961
20.3348268,19.985460408,20.3553156792,10.3402000255,20.2654611828
20.57219946,19.88931924,20.6538241168,19.6886148466,20.8720701667
20.74932558,19.2328317,20.6986876238,19.5911227031,20.099563853
18.43402572,18.2913129,20.5562661877,19.8013463379,20.8199755519
21.20754312,19.63086444,21.0193408738,20.1997971726,20.7367344329
21.38524092,20.37796182,20.927606302,20.5593328572,21.3923640498
21.1397049,20.4892875,21.2494754674,21.3855712561,20.5060394
20.383143192,20.87808642,21.6979683647,21.5800863657,20.6154815701
18.869954112,21.5637237,21.9415815623,21.6807360666,21.8949279054
21.50252928,21.699049968,21.8583785244,21.6964244277,22.2221650465
19.838083032,21.1287339,21.9196513739,21.3168974384,22.173238338
21.327356952,21.455272368,22.2963928979,19.7648971993,22.2727073241
22.03408386,21.60590868,21.4854511959,21.6908491597,22.3387366881
21.90634344,21.647469672,22.6853649005,22.4856847624,22.6874304652
22.075874928,22.2517683,23.3368514857,22.452954473,23.0422881673
22.583086488,22.303404,21.7986284585,23.0659949884,20.8554253463
23.14688058,22.270280112,22.604408802,23.3706744943,22.8623350254
23.13455508,22.66059222,21.8872746164,23.4901446706,23.5397196202
22.078743192,22.59939528,22.9803321211,23.6267643033,23.3273965976
23.28817482,23.3263116,23.0768182794,23.2023490341,22.7348795615
23.70442824,23.83553862,23.6605942624,23.875625125,23.6303025377
23.081798448,23.578258248,23.7988371267,23.7253356398,23.6838543342
23.33441196,23.574258288,23.9612476459,24.0558397267,23.5738726365
22.86337176,23.591088,23.994464948,24.3336184386,24.3414185222
